The boy wanted to be muscular.	He played computer games.	He lifted weights.	effect	1	672	
The boy loved staying in his room.	He lifted weights.	He played computer games.	effect	1	673	
The scientist conducted an experiment.	She fabricated her data.	She validated her theory.	effect	1	674	
The scientist could not finish her experiments on time.	She fabricated her data.	She validated her theory.	effect	0	675	
The milk stayed cold.	I stored it in the refrigerator.	It was pasteurized.	cause	0	676	
The honey lasted longer.	I stored it in the refrigerator.	It was pasteurized.	cause	1	677	
The fussy baby calmed down.	The parents shook a rattle in front of the baby.	The parents picked out a name for the baby.	cause	0	678	
The parents received a birth certificate.	The parents picked out a name for the baby.	The parents shook a rattle in front of the baby.	cause	0	679	
I put ice cubes in the hot soup.	The soup became thick.	The soup cooled down.	effect	1	680	
I put flour in the soup.	The soup became thick.	The soup cooled down.	effect	0	681	
The girl shared her lunch with her friend.	Her friend sat next to her at lunch.	Her friend forgot to bring his lunch.	cause	1	682	
The girl kept talking to her friend.	Her friend forgot to bring his lunch.	Her friend sat next to her at lunch.	cause	1	683	
The police closed the investigation.	They apprehended the suspect.	The victim recovered.	cause	0	684	
The police continued the investigation.	They apprehended the suspect.	The victim recovered.	cause	1	685	
The rain subsided.	I went for a walk.	I browsed the internet.	effect	0	686	
I wanted to check the weather forecast.	I went for a walk.	I browsed the internet.	effect	1	687	
The cup of tea was scalding hot.	I poured it out.	I blew on it.	effect	1	688	
The water in tank was dirty.	I poured it out.	I blew on it.	effect	0	689	
The photograph faded.	It was fake.	It was old.	cause	1	690	
The photograph was worthless.	It was fake.	It was old.	cause	0	691	
The boy got a black eye.	The bully mocked the boy.	The bully punched the boy.	cause	1	692	
The boy felt humiliated.	The bully mocked the boy.	The bully punched the boy.	cause	0	693	
I misplaced my wallet.	I retraced my steps.	I retrieved my phone.	effect	0	694	
I needed to call someone.	I retraced my steps.	I retrieved my phone.	effect	1	695	
The hunter ran out of ammunition.	He reloaded the gun.	He aimed at the deer.	effect	0	696	
He wanted to show me antlers.	He reloaded the gun.	He aimed at the deer.	effect	1	697	
Marine life diminished.	Boats sailed through the ocean.	Oil spilled into the ocean.	cause	1	698	
New countries were discovered.	Oil spilled into the ocean.	Boats sailed through the ocean.	cause	1	699	
I ran the ice cube under warm water.	The ice cube vanished.	The ice cube stuck to my fingers.	effect	0	700	
I touched the ice cube.	The ice cube stuck to my fingers.	The ice cube vanished.	effect	0	701	
The customer came into the boutique.	The window display caught her eye.	She left her wallet at home.	cause	0	702	
The customer was embarassed at the cash register.	The window display caught her eye.	She left her wallet at home.	cause	1	703	
The man drank water with his meal.	His meal was spicy.	His meal was cold.	cause	0	704	
The man asked the waiter to reheat his meal.	His meal was cold.	His meal was spicy.	cause	0	705	
The woman stayed away from public places.	She was intoxicated.	She was contagious.	cause	1	706	
The woman was not allowed to drive her car.	She was contagious.	She was intoxicated.	cause	1	707	
The putrid odor filled the room.	I clamped my hand over my nose.	I put the rubber gloves on.	effect	0	708	
I got ready to clean the room.	I put the rubber gloves on.	I clamped my hand over my nose.	effect	0	709	
The employee missed work.	Her family got in touch with her.	There was a death in her family.	cause	1	710	
The woman reconnected with distant relatives.	Her family got in touch with her.	There was a death in her family.	cause	0	711	
The magnet attracted the paperclip.	The paperclip dropped from the magnet.	The paperclip stuck to the magnet.	effect	1	712	
The magnet was too weak to attract the paperclip.	The paperclip stuck to the magnet.	The paperclip dropped from the magnet.	effect	1	713	
The gardener pulled the weeds.	The weeds produced seeds.	The weeds came out of the soil.	effect	1	714	
The gardener did not pull out the weeds.	The weeds came out of the soil.	The weeds produced seeds.	effect	1	715	
We ordered a pizza.	The pizza got cold.	The pizza was delivered.	effect	1	716	
We ordered a pizza but did not eat it all.	The pizza got cold.	The pizza was delivered.	effect	0	717	
The teenager grew taller than his father.	He went through a growth spurt.	He joined the basketball team.	cause	0	718	
The teenager made many new friends.	He joined the basketball team.	He went through a growth spurt.	cause	0	719	
The patient underwent the risky medical procedure.	The procedure was costly.	Specialists recommended the procedure.	cause	1	720	
The patient could not afford the medical procedure.	The procedure was costly.	Specialists recommended the procedure.	cause	0	721	
The man caught his shirtsleeve on the rungs of the fence.	He hopped the fence.	The sleeve ripped.	effect	1	722	
The man wearing a short-sleeved shirt ran away but there was a fence.	He hopped the fence.	The sleeve ripped.	effect	0	723	
The investigators deemed the man's death a suicide.	He left a note.	He had children.	cause	0	724	
The investigators notified the family of the man's death.	He had children.	He left a note.	cause	0	725	
The computer crashed.	I downloaded a virus.	I backed up my files.	cause	0	726	
I did not worry about my computer crashing.	I backed up my files.	I downloaded a virus.	cause	0	727	
The girl's mouth ached.	She lost a tooth.	She swallowed her gum.	cause	0	728	
The girl worried about a clogged gut.	She lost a tooth.	She swallowed her gum.	cause	1	729	
The room was dim.	I opened the blinds.	I washed the windows.	effect	0	730	
The room was dirty.	I opened the blinds.	I washed the windows.	effect	1	731	
The father put his daughter in her stroller.	He was tired of carrying her.	She learned to walk.	cause	0	732	
The father took his daughter out of her stroller.	She learned to walk.	He was tired of carrying her.	cause	0	733	
The spy discovered the enemy's location.	The spy was hired by the government.	The spy bugged the enemy's phone.	cause	1	734	
The spy had many fake passports.	The spy bugged the enemy's phone.	The spy was hired by the government.	cause	1	735	
The glasses on the table spilled.	The child yanked the tablecloth.	The child drew on the table.	cause	0	736	
The tablecloth needed to be washed.	The child yanked the tablecloth.	The child drew on the table.	cause	1	737	
The water in the teapot started to boil.	The teapot whistled.	The teapot cooled.	effect	0	738	
We forgot the water in the teapot.	The teapot whistled.	The teapot cooled.	effect	1	739	
The city re-elected the mayor.	The mayor fulfilled his promises.	The city cut its budget.	cause	0	740	
The city had spent too much money.	The city cut its budget.	The mayor fulfilled his promises.	cause	0	741	
The woman exaggerated the details of the story.	She felt shy.	She wanted attention.	cause	1	742	
The woman did not tell the story to anyone.	She felt shy.	She wanted attention.	cause	0	743	
The woman hit a midlife crisis.	She went sky diving.	She retired.	effect	0	744	
The woman did not want to work anymore.	She went sky diving.	She retired.	effect	1	745	
The man went into denial about the tragedy.	He got over it easily.	He refused to talk about it.	effect	1	746	
The man dealt well with the tragedy.	He refused to talk about it.	He got over it easily.	effect	1	747	
The man grieved.	His mother passed away.	His wife criticized him.	cause	0	748	
The man yelled at her.	His wife criticized him.	His mother passed away.	cause	0	749	
The girl had a phobia of dogs.	She was bitten by a dog.	She rescued an abandoned dog.	cause	0	750	
The girl got yet another dog.	She was bitten by a dog.	She rescued an abandoned dog.	cause	1	751	
I made a resolution to eat a healthy diet.	I attended a yoga class.	I bought fruits and vegetables.	effect	1	752	
I made a resolution to become fitter.	I attended a yoga class.	I bought fruits and vegetables.	effect	0	753	
The patient went into a coma.	He suffered brain damage.	He suffered emotional trauma.	cause	0	754	
The patient went into a fugue state.	He suffered emotional trauma.	He suffered brain damage.	cause	0	755	
The friends' dinnertime conversation turned to politics.	The conversation quieted down.	A debate erupted.	effect	1	756	
The friends' ran out of things to talk about.	The conversation quieted down.	A debate erupted.	effect	0	757	
The woman spotted her friend from across the room.	The woman escaped.	The woman waved.	cause	1	758	
The woman was not arrested by police.	The woman escaped.	The woman waved.	cause	0	759	
The mother needed help looking after her children.	She sent the children to daycare.	She gave up custody of the children.	effect	0	760	
The mother needed help looking after her children.	She sent the children to daycare.	She gave up custody of the children.	effect	1	761	
The driver honked her horn.	Another car swerved into her lane.	She made a right turn at the light.	cause	0	762	
The driver check her rear mirror for cyclists.	Another car swerved into her lane.	She made a right turn at the light.	cause	1	763	
The man wanted to save money.	He cut back on making frivolous purchases.	He withdrew money from his savings account.	effect	0	764	
The man wanted to spend money.	He cut back on making frivolous purchases.	He withdrew money from his savings account.	effect	1	765	
I put shoes on.	The floor contained broken glass.	The paint on the walls was wet.	cause	0	766	
The windows were left open.	The paint on the walls was wet.	The floor contained broken glass.	cause	0	767	
The librarian located the book in the stacks.	I requested the librarian's help.	The book was checked out.	cause	0	768	
The librarian told me that I couldn't borrow the book.	The book was checked out.	I requested the librarian's help.	cause	0	769	
The mother became eye level with her son.	She held his hand.	She squatted down.	cause	1	770	
The son had to walk as fast as his mother.	She held his hand.	She squatted down.	cause	0	771	
I packed up my belongings.	I was hunting for a new apartment.	I was moving out of my apartment.	cause	1	772	
I called several realtors.	I was hunting for a new apartment.	I was moving out of my apartment.	cause	0	773	
The boy mimicked his older brother.	The boy looked up to his older brother.	The boy wrestled with his older brother.	cause	0	774	
The boy broke his arm.	The boy looked up to his older brother.	The boy wrestled with his older brother.	cause	1	775	
The girl desired her parent's approval.	She ran away from home.	She obeyed her parent's rules.	effect	1	776	
The girl hated her parents.	She obeyed her parent's rules.	She ran away from home.	effect	1	777	
The truck crashed into the motorcycle on the bridge.	The motorcyclist died.	The bridge collapsed.	effect	0	778	
The truck crashed into the main pillar of the bridge.	The bridge collapsed.	The motorcyclist died.	effect	0	779	
The retail shop shut down.	It renewed its lease.	Its sales were lagging.	cause	1	780	
The retail shop stayed open for another year.	It renewed its lease.	Its sales were lagging.	cause	0	781	
The swimmer won the race.	Her team lost the meet.	She received a gold medal.	effect	1	782	
The swimmer did not win the race.	Her team lost the meet.	She received a gold medal.	effect	0	783	
Air pollution in the city worsened.	Factories increased their production.	Factories shut down.	cause	0	784	
Air qualtity in the city improved.	Factories increased their production.	Factories shut down.	cause	1	785	
The mother scolded her daughter.	Her daughter set the kitchen table.	Her daughter burped at the kitchen table.	cause	1	786	
The mother praised her daughter.	Her daughter set the kitchen table.	Her daughter burped at the kitchen table.	cause	0	787	
I excused myself from the group.	I turned off my phone.	My phone rang.	cause	1	788	
I did not get any calls.	I turned off my phone.	My phone rang.	cause	0	789	
The skier slipped on the slope.	She dropped her ski poles.	She hit a patch of ice.	cause	1	790	
The skier balanced only with her body.	She dropped her ski poles.	She hit a patch of ice.	cause	0	791	
The print on the brochure was tiny.	The man retrieved a pen from his pocket.	The man put his glasses on.	effect	1	792	
The man wanted to make a note.	The man retrieved a pen from his pocket.	The man put his glasses on.	effect	0	793	
I flipped the light switch up and down.	The light faded.	The light flickered.	effect	1	794	
I turned the light switch off.	The light faded.	The light flickered.	effect	0	795	
The man's watch was broken.	He waited at the bus stop.	He asked a stranger for the time.	effect	1	796	
The man arrived early.	He waited at the bus stop.	He asked a stranger for the time.	effect	0	797	
The soldiers were concealed in the brush.	They were armed with rifles.	They wore camouflage uniforms.	cause	1	798	
The soldiers had a lot of ammunition.	They were armed with rifles.	They wore camouflage uniforms.	cause	0	799	
The man turned on the faucet.	Water flowed from the spout.	The toilet filled with water.	effect	0	800	
The man flushed repeatedly.	The toilet filled with water.	Water flowed from the spout.	effect	0	801	
The girl found a bug in her cereal.	She lost her appetite.	She poured milk in the bowl.	effect	0	802	
The girl wanted to eat cereal.	She lost her appetite.	She poured milk in the bowl.	effect	1	803	
The woman retired.	She paid off her mortgage.	She received her pension.	effect	1	804	
The woman won the lottery.	She received her pension.	She paid off her mortgage.	effect	1	805	
I wanted to conserve energy.	I swept the floor in the unoccupied room.	I shut off the light in the unoccupied room.	effect	1	806	
My friend wanted to stay overnight.	I swept the floor in the unoccupied room.	I shut off the light in the unoccupied room.	effect	0	807	
The hamburger meat browned.	The cook froze it.	The cook grilled it.	cause	1	808	
The hamburger meat can be stored for a long time.	The cook grilled it.	The cook froze it.	cause	1	809	
I doubted the salesman's pitch.	I turned his offer down.	He persuaded me to buy the product.	effect	0	810	
I salesman's pitch was very good.	He persuaded me to buy the product.	I turned his offer down.	effect	0	811	
I decided to stay home for the night.	My friends urged me to go out.	The forecast called for storms.	cause	1	812	
I decided not to stay home.	My friends urged me to go out.	The forecast called for storms.	cause	0	813	
My eyes became red and puffy.	I was laughing.	I was sobbing.	cause	1	814	
My cheeks became red and puffy.	I was sobbing.	I was laughing.	cause	1	815	
The flame on the candle went out.	I put a match to the wick.	I blew on the wick.	cause	1	816	
The candle lit up.	I blew on the wick.	I put a match to the wick.	cause	1	817	
The man drank heavily at the party.	He had a headache the next day.	He had a runny nose the next day.	effect	0	818	
The man caught a cold on his way home.	He had a headache the next day.	He had a runny nose the next day.	effect	1	819	
The bowling ball knocked over the bowling pins.	The man rolled the bowling ball down the alley.	The man dropped the bowling ball on his foot.	cause	0	820	
The bowling ball did not knock over any bowling pins.	The man dropped the bowling ball on his foot.	The man rolled the bowling ball down the alley.	cause	0	821	
The community learned of the man's death.	His obituary appeared in the newspaper.	His family buried him in the cemetery.	cause	0	822	
The man did not get the burial at sea he wanted.	His family buried him in the cemetery.	His obituary appeared in the newspaper.	cause	0	823	
My computer crashed.	I installed new speakers.	I lost all my data.	effect	1	824	
My computer's sound didn't work.	I installed new speakers.	I lost all my data.	effect	0	825	
The woman resigned from her job.	She believed her superiors were acting unethically.	She aspired to hold an executive position in the firm.	cause	0	826	
The woman acquired an additional qualification for her job.	She believed her superiors were acting unethically.	She aspired to hold an executive position in the firm.	cause	1	827	
The player caught the ball.	Her opponent tried to intercept it.	Her teammate threw it to her.	cause	1	828	
The player could not see the ball.	Her opponent tried to intercept it.	Her teammate threw it to her.	cause	0	829	
The judge pounded the gavel.	The jury announced its verdict.	The courtroom broke into uproar.	cause	1	830	
The defendant listened anxiously.	The courtroom broke into uproar.	The jury announced its verdict.	cause	1	831	
The woman banished the children from her property.	The children trampled through her garden.	The children hit a ball into her yard.	cause	0	832	
The children rang the bell at the woman's house.	The children trampled through her garden.	The children hit a ball into her yard.	cause	1	833	
The kidnappers released the hostage.	They escaped from jail.	They accepted ransom money.	cause	1	834	
There was a nationwide manhunt for the kidnappers.	They accepted ransom money.	They escaped from jail.	cause	1	835	
The cook's eyes watered.	He ran out of onions.	He cut an onion.	cause	1	836	
The cook went to the market.	He ran out of onions.	He cut an onion.	cause	0	837	
The woman ran her finger under cold water.	She burned her finger on the toaster.	She put a diamond ring on her finger.	cause	0	838	
The woman got ready for a night out.	She put a diamond ring on her finger.	She burned her finger on the toaster.	cause	0	839	
The student misspelled the word.	The teacher dismissed her.	The teacher corrected her.	effect	1	840	
The student felt sick and wanted to go home.	The teacher corrected her.	The teacher dismissed her.	effect	1	841	
I regained composure from my fit of anger.	I took deep breaths.	My heart pounded.	cause	0	842	
I noticed that I was very nervous.	I took deep breaths.	My heart pounded.	cause	1	843	
I put my hands under the running faucet.	The water splashed in my face.	The soap rinsed off my hands.	effect	1	844	
I put my head under the running faucet.	The soap rinsed off my hands.	The water splashed in my face.	effect	1	845	
The man dressed in his best suit.	He scheduled a meeting with an important client.	His wife bought him a new tie.	cause	0	846	
The man was disappointed about his birthday present.	He scheduled a meeting with an important client.	His wife bought him a new tie.	cause	1	847	
The man confessed his love for the woman.	The woman envied him.	The woman rejected him.	effect	1	848	
The man showed his new car to the woman.	The woman rejected him.	The woman envied him.	effect	1	849	
The driver got a flat tire.	He went over the speed limit.	He ran over a nail.	cause	1	850	
The driver got a ticket.	He went over the speed limit.	He ran over a nail.	cause	0	851	
My view of the movie screen was blocked.	The couple behind me was whispering.	A tall person was sitting in front of me.	cause	1	852	
I could not enjoy the movie's beautiful soundtrack.	A tall person was sitting in front of me.	The couple behind me was whispering.	cause	1	853	
The driver turned on the car's headlights.	The sun went down.	He heard thunder.	cause	0	854	
The driver pulled up the roof of his convertible.	The sun went down.	He heard thunder.	cause	1	855	
The girl refused to eat her vegetables.	Her father told her to drink her milk.	Her father took away her dessert.	effect	1	856	
The girl was thirsty.	Her father took away her dessert.	Her father told her to drink her milk.	effect	1	857	
The woman covered her mouth with her hand.	She sneezed.	She exhaled.	cause	0	858	
The woman's friend noticed her bad breath.	She exhaled.	She sneezed.	cause	0	859	
The secretary put the caller on hold.	The caller waited on the line.	The caller's phone lost reception.	effect	0	860	
The caller drove through a long tunnel.	The caller's phone lost reception.	The caller waited on the line.	effect	0	861	
The woman walked with crutches.	She broke her leg.	She shaved her legs.	cause	0	862	
The woman's legs were smooth.	She shaved her legs.	She broke her leg.	cause	0	863	
I coughed.	I inhaled smoke.	I lowered my voice.	cause	0	864	
Only the person next to me could hear me speak.	I lowered my voice.	I inhaled smoke.	cause	0	865	
The clock chimed.	It was the top of the hour.	The hour seemed to drag on.	cause	0	866	
He was tired and stared at the clock.	It was the top of the hour.	The hour seemed to drag on.	cause	1	867	
The chef hit the egg on the side of the bowl.	The egg cracked.	The egg rotted.	effect	0	868	
The chef forgot to put the egg in the fridge.	The egg rotted.	The egg cracked.	effect	0	869	
The police searched the offender's car.	They were looking for illegal drugs.	They were trying to elicit a confession.	cause	0	870	
The police tortured the suspect.	They were looking for illegal drugs.	They were trying to elicit a confession.	cause	1	871	
The couple travelled south for the winter.	They were separated.	They were retired.	cause	1	872	
The couple did not live together.	They were retired.	They were separated.	cause	1	873	
The man felt obligated to attend the event.	He promised his friend that he would go.	He turned down his friend's invitation to go.	cause	0	874	
The friend was anggry at the man.	He turned down his friend's invitation to go.	He promised his friend that he would go.	cause	0	875	
The bride got cold feet before the wedding.	The wedding guests brought gifts.	She called the wedding off.	effect	1	876	
The bride made a wishlist.	The wedding guests brought gifts.	She called the wedding off.	effect	0	877	
The man grew old.	He sold his belongings.	His hair turned gray.	effect	1	878	
The man grew tired of having so many things.	He sold his belongings.	His hair turned gray.	effect	0	879	
The friends decided to share the hamburger.	They ordered fries with the hamburger.	They cut the hamburger in half.	effect	1	880	
The son told his parents that a hamburger is not enough.	They ordered fries with the hamburger.	They cut the hamburger in half.	effect	0	881	
I twisted the cap off the soda bottle.	The soda leaked out.	The soda fizzed.	effect	1	882	
The soda bottle had a hole.	The soda fizzed.	The soda leaked out.	effect	1	883	
The pair of students came under scrutiny by the teacher.	The students both received excellent grades.	Their responses on the assignment were identical.	cause	1	884	
The teacher praised the pair of students.	The students both received excellent grades.	Their responses on the assignment were identical.	cause	0	885	
The student was in a rush to get to school on time.	He left his assignment at home.	He brought his lunch to school.	effect	0	886	
The student enjoyed cooking.	He brought his lunch to school.	He left his assignment at home.	effect	0	887	
The journalist wrote a biography about the humanitarian's life.	The humanitarian was difficult for the journalist to interview.	The journalist was intrigued by the humanitarian's work.	cause	1	888	
The journalist did not write about the humanitarian.	The humanitarian was difficult for the journalist to interview.	The journalist was intrigued by the humanitarian's work.	cause	0	889	
The man defied the authorities of the church.	He was excommunicated from the church.	He donated money to the church.	effect	0	890	
The man is a long-time member of the church.	He donated money to the church.	He was excommunicated from the church.	effect	0	891	
The woman's hair fell in her face.	She lathered shampoo into her hair.	She pulled her hair back with a clip.	effect	1	892	
The woman began to wash her hair.	She lathered shampoo into her hair.	She pulled her hair back with a clip.	effect	0	893	
The ring on my finger got stuck.	I chipped my fingernail.	My finger swelled.	cause	1	894	
I cut my nails.	I chipped my fingernail.	My finger swelled.	cause	0	895	
I pulled the rubber band.	It stretched.	It flung across the room.	effect	0	896	
I shot the rubber band.	It stretched.	It flung across the room.	effect	1	897	
I pressed my hand into the wet cement.	Cracks emerged in the cement.	My handprint dried in the cement.	effect	1	898	
The hot sun shined onto the cement all summer.	Cracks emerged in the cement.	My handprint dried in the cement.	effect	0	899	
My skin broke out into a rash.	I brushed against poison ivy in my yard.	I eradicated the poison ivy from my yard.	cause	0	900	
I no longer broke out into a rash.	I eradicated the poison ivy from my yard.	I brushed against poison ivy in my yard.	cause	0	901	
My subscription to the magazine expired.	I discarded the new issue.	I stopped receiving new issues.	effect	1	902	
I already received a copy of the new magazine.	I stopped receiving new issues.	I discarded the new issue.	effect	1	903	
The detective revealed an anomaly in the case.	He scrapped his theory.	He finalized his theory.	effect	0	904	
The detective found the last piece of evidence in the case.	He finalized his theory.	He scrapped his theory.	effect	0	905	
The boy threw a temper tantrum.	He shared his toys with his brother.	His brother took his toys from him.	cause	1	906	
The boy had someone to play with.	His brother took his toys from him.	He shared his toys with his brother.	cause	1	907	
The child learned how to read.	He skipped a grade in school.	He began attending school.	cause	1	908	
The child was much smaller than his classmates.	He began attending school.	He skipped a grade in school.	cause	1	909	
The boy skipped dinner.	He ate a big lunch.	His mother cooked his favorite meal.	cause	0	910	
The boy rushed home for dinner.	He ate a big lunch.	His mother cooked his favorite meal.	cause	1	911	
The woman lavished her friend with flattery.	She was irritated with her friend's whining.	She wanted to ask her friend for a favor.	cause	1	912	
The woman yelled at her friend.	She wanted to ask her friend for a favor.	She was irritated with her friend's whining.	cause	1	913	
The key was missing from my pants pocket.	The pants were new.	The pocket had a hole.	cause	1	914	
The pants had no defects.	The pants were new.	The pocket had a hole.	cause	0	915	
The man fainted.	He ran a marathon.	He took a nap.	cause	0	916	
The man felt refreshed.	He ran a marathon.	He took a nap.	cause	1	917	
The man lost the competition.	The competition was sabotaged.	He intimidated his competitors.	cause	0	918	
The man won the competition.	The competition was sabotaged.	He intimidated his competitors.	cause	1	919	
The mother called an ambulance.	Her son lost his cat.	Her son fell out of his bed.	cause	1	920	
The mother called all neighbors.	Her son fell out of his bed.	Her son lost his cat.	cause	1	921	
The driver slammed on his brakes.	The car radio shut off.	A deer appeared on the road.	cause	1	922	
Everybody in the car stopped singing along.	The car radio shut off.	A deer appeared on the road.	cause	0	923	
The lock opened.	I turned the key in the lock.	I made a duplicate of the key.	cause	0	924	
I was less worried about losing the key.	I turned the key in the lock.	I made a duplicate of the key.	cause	1	925	
I put rubber gloves on.	I was preparing to clean the bathroom.	I was preparing to wash my hands.	cause	0	926	
I took off the rubber gloves.	I was preparing to clean the bathroom.	I was preparing to wash my hands.	cause	1	927	
The animal species became endangered.	Their habitat was destroyed.	Their predators went extinct.	cause	0	928	
The animal species became populous.	Their habitat was destroyed.	Their predators went extinct.	cause	1	929	
The man perceived that the woman looked different.	The woman got her hair cut.	The woman wore a bracelet.	cause	0	930	
The man noticed that the woman likes jewelry.	The woman got her hair cut.	The woman wore a bracelet.	cause	1	931	
The student forgot to do her assignment.	She made up an excuse to tell the teacher.	The teacher promoted her to the next grade.	effect	0	932	
The student got full points on all exams.	She made up an excuse to tell the teacher.	The teacher promoted her to the next grade.	effect	1	933	
The dog barked.	The cat lounged on the couch.	A knock sounded at the door.	cause	1	934	
The visitor used the old door knocker instead of the door bell.	The cat lounged on the couch.	A knock sounded at the door.	cause	0	935	
Plans were announced to replace a local park with a shopping mall.	Environmentalists started a petition.	Environmentalists produced a documentary.	effect	0	936	
An old coal mine was turned into a beautiful park.	Environmentalists started a petition.	Environmentalists produced a documentary.	effect	1	937	
The couple was happy to see each other.	They rested.	They kissed.	effect	1	938	
The couple was very tired.	They rested.	They kissed.	effect	0	939	
The woman asked the man to leave.	He insulted her.	He thanked her.	cause	0	940	
The woman made the man a compliment.	He thanked her.	He insulted her.	cause	0	941	
The tree branch landed in the river.	The river's current became stronger.	The branch moved downstream.	effect	1	942	
It rained a lot in the area around the river.	The river's current became stronger.	The branch moved downstream.	effect	0	943	
The teacher assigned homework to the students.	The students passed notes.	The students groaned.	effect	1	944	
The teacher turned his back to the class.	The students passed notes.	The students groaned.	effect	0	945	
The seasons changed from summer to autumn.	Leaves fell from the trees.	People evacuated their homes.	effect	0	946	
There was a big flood last autumn.	Leaves fell from the trees.	People evacuated their homes.	effect	1	947	
The politician was convicted of fraud.	He campaigned for re-election.	He was removed from office.	effect	1	948	
The politician was very popular.	He was removed from office.	He campaigned for re-election.	effect	1	949	
I pushed the wagon.	The wagon wheels spun forward.	The objects in the wagon fell out.	effect	0	950	
I opened the door of the wagon.	The objects in the wagon fell out.	The wagon wheels spun forward.	effect	0	951	
The lobbyist persuaded the legislature to support the bill.	The president vetoed the bill.	The legislature passed the bill.	effect	1	952	
The lobbyist persuaded the president that the bill was bad for business.	The president vetoed the bill.	The legislature passed the bill.	effect	0	953	
My closet was messy.	I decorated it.	I organized it.	effect	1	954	
My room looked boring.	I decorated it.	I organized it.	effect	0	955	
I stayed up late.	I was tired in the morning.	I had vivid dreams that night.	effect	0	956	
I saw a scary movie.	I was tired in the morning.	I had vivid dreams that night.	effect	1	957	
The man's pocket jingled as he walked.	He sewed the hole in his pocket.	His pocket was filled with coins.	cause	1	958	
The man did not lose coins in his pocket anymore.	His pocket was filled with coins.	He sewed the hole in his pocket.	cause	1	959	
Everyone in the class turned to stare at the student.	The student's phone rang.	The student took notes.	cause	0	960	
The teacher covered a lot of material.	The student's phone rang.	The student took notes.	cause	1	961	
The horse bucked.	A fly bit the horse.	The rider stroked the horse.	cause	0	962	
The horse calmed down.	The rider stroked the horse.	A fly bit the horse.	cause	0	963	
The jewelry thieves were caught.	The stolen jewelry was returned to its owners.	The cost of the stolen jewelry was calculated.	effect	0	964	
The jewelry thieves were never caught.	The stolen jewelry was returned to its owners.	The cost of the stolen jewelry was calculated.	effect	1	965	
Political violence broke out in the nation.	Many citizens took refuge in other territories.	Many citizens relocated to the capitol.	effect	0	966	
Political violence finally ended in the nation.	Many citizens relocated to the capitol.	Many citizens took refuge in other territories.	effect	0	967	
The woman was arrested.	She committed assault.	She checked into rehab.	cause	0	968	
The woman was an alcoholic.	She checked into rehab.	She committed assault.	cause	0	969	
The woman read the newspaper.	She casted a vote in the election.	She discovered the outcome of the election.	effect	1	970	
The woman went to the polling station.	She casted a vote in the election.	She discovered the outcome of the election.	effect	0	971	
The sick child coughed on his friend.	His friend got sick.	His friend sneezed.	effect	0	972	
The child sprinkled pepper in his friend's face.	His friend sneezed.	His friend got sick.	effect	0	973	
The couple got engaged.	They took some time apart.	They planned a wedding.	effect	1	974	
The couple had a big fight.	They took some time apart.	They planned a wedding.	effect	0	975	
The woman contacted the real estate agent.	The woman planned to buy a condo.	The woman needed to clean her house.	cause	0	976	
The woman contacted the maid service.	The woman needed to clean her house.	The woman planned to buy a condo.	cause	0	977	
The man won the lottery.	He owed money.	He became rich.	effect	1	978	
The man bought more than he could afford.	He owed money.	He became rich.	effect	0	979	
I lit the candle.	Wax dripped off the candle.	The wax on the candle hardened.	effect	0	980	
The candle burned out some time ago.	The wax on the candle hardened.	Wax dripped off the candle.	effect	0	981	
I spent the day at the pool.	I sprained my ankle.	My face got sunburned.	effect	1	982	
I slipped at the pool.	My face got sunburned.	I sprained my ankle.	effect	1	983	
The man received a parking ticket.	He parallel parked on the street.	The parking meter expired.	cause	1	984	
The man saw an empty parking spot.	The parking meter expired.	He parallel parked on the street.	cause	1	985	
The woman became famous.	Her family avoided her.	Photographers followed her.	effect	1	986	
The woman became senile.	Photographers followed her.	Her family avoided her.	effect	1	987	
The girl wanted to wear earrings.	She got her ears pierced.	She got a tattoo.	effect	0	988	
The girl wanted to have a symbol on her arm.	She got a tattoo.	She got her ears pierced.	effect	0	989	
My ears were ringing.	I went to a museum.	I went to a concert.	cause	1	990	
My mind was full of paintings.	I went to a concert.	I went to a museum.	cause	1	991	
I tidied up my house.	I was swamped with work.	I was expecting company.	cause	1	992	
I did not clean up my house.	I was expecting company.	I was swamped with work.	cause	1	993	
The airline mishandled my luggage.	They cancelled my flight.	They offered me compensation.	effect	1	994	
The airline went bankrupt.	They cancelled my flight.	They offered me compensation.	effect	0	995	
The computer was expensive to fix.	I bought a new one.	I got it repaired.	effect	0	996	
The computer was cheap to fix.	I got it repaired.	I bought a new one.	effect	0	997	
The woman was in a bad mood.	She engaged in small talk with her friend.	She told her friend to leave her alone.	effect	1	998	
The woman was in a good mood.	She told her friend to leave her alone.	She engaged in small talk with her friend.	effect	1	999	
